Case,Year,Month,Reservoir,Volume_Hm3,Turbine_Hm3,Spill_Hm3,Generation_GWh
BAU_Normal,2032,m1,E005_Pucara,25,31.56031205,268.4396879,30.92910581
BAU_Normal,2032,m1,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2032,m2,E003_Mazar,215.6944098,229.6089976,21.69659261,80.36314915
BAU_Normal,2032,m2,E004_Paute_Molino,60,252.3055902,0,392.1249381
BAU_Normal,2032,m2,E005_Pucara,25,35.93035588,264.0696441,35.21174877
BAU_Normal,2032,m2,N039_Paute_Cardenillo,5.0825,0,0,0
BAU_Normal,2032,m3,E003_Mazar,205,272.6944098,0,95.44304344
BAU_Normal,2032,m3,E004_Paute_Molino,120,213.6944098,0,332.1167286
BAU_Normal,2032,m3,E005_Pucara,25,47.6203514,252.3796486,46.66794437
BAU_Normal,2032,m3,N039_Paute_Cardenillo,6.0825,0,0,0
BAU_Normal,2032,m4,E003_Mazar,205,262,0,91.7
BAU_Normal,2032,m4,E004_Paute_Molino,60,323,0,501.9958333
BAU_Normal,2032,m4,E005_Pucara,25,44.81663753,255.1833625,43.92030478
BAU_Normal,2032,m4,N039_Paute_Cardenillo,7.0825,0,0,0
BAU_Normal,2032,m5,E003_Mazar,205,262,0,91.7
BAU_Normal,2032,m5,E004_Paute_Molino,60,263,0,408.7458333
BAU_Normal,2032,m5,E005_Pucara,25,48.30171401,251.698286,47.33567973
BAU_Normal,2032,m5,N039_Paute_Cardenillo,8.0825,0,0,0
BAU_Normal,2032,m6,E003_Mazar,205,262,0,91.7
BAU_Normal,2032,m6,E004_Paute_Molino,60,263,0,408.7458333
BAU_Normal,2032,m6,E005_Pucara,25,48.99949536,251.0005046,48.01950545
BAU_Normal,2032,m6,N039_Paute_Cardenillo,9.0825,0,0,0
BAU_Normal,2032,m7,E003_Mazar,205,262,0,91.7
BAU_Normal,2032,m7,E004_Paute_Molino,61.77966657,261.2203334,0,405.9799349
BAU_Normal,2032,m7,E005_Pucara,25,47.95064528,252.0493547,46.99163238
BAU_Normal,2032,m7,N039_Paute_Cardenillo,3.0825,0,7,0
BAU_Normal,2032,m8,E003_Mazar,205,262,0,91.7
BAU_Normal,2032,m8,E004_Paute_Molino,97.3709936,227.408673,0,353.4309792
BAU_Normal,2032,m8,E005_Pucara,25,49.8285684,250.1714316,48.83199703
BAU_Normal,2032,m8,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2032,m9,E003_Mazar,205,184.8604504,77.13954958,64.70115765
BAU_Normal,2032,m9,E004_Paute_Molino,87.82000243,272.5509912,0,423.5896654
BAU_Normal,2032,m9,E005_Pucara,25,31.79733444,268.2026656,31.16138775
BAU_Normal,2032,m9,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2032,m10,E003_Mazar,205,195.6994062,66.30059383,68.49479216
BAU_Normal,2032,m10,E004_Paute_Molino,100.3255343,250.4944681,0,389.3101525
BAU_Normal,2032,m10,E005_Pucara,25,28.50274825,271.4972517,27.93269329
BAU_Normal,2032,m10,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2032,m11,E003_Mazar,205,152.0650032,109.9349968,53.22275112
BAU_Normal,2032,m11,E004_Paute_Molino,81.6626504,281.6628839,0,437.7510654
BAU_Normal,2032,m11,E005_Pucara,25,29.05388207,270.9461179,28.47280443
BAU_Normal,2032,m11,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2032,m12,E003_Mazar,205,207.3177199,54.68228012,72.56120196
BAU_Normal,2032,m12,E004_Paute_Molino,60,284.6626504,0,442.4132025
BAU_Normal,2032,m12,E005_Pucara,25,32.53586574,267.4641343,31.88514843
BAU_Normal,2032,m12,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2033,m1,E003_Mazar,205,183.1681153,78.83188475,64.10884034
BAU_Normal,2033,m1,E004_Paute_Molino,60,263,0,408.7458333
BAU_Normal,2033,m1,E005_Pucara,25,31.89097464,268.1090254,31.25315515
BAU_Normal,2033,m1,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2033,m2,E003_Mazar,237.5779294,229.4220706,0,80.29772471
BAU_Normal,2033,m2,E004_Paute_Molino,67.44135839,222.9807122,0,346.5491902
BAU_Normal,2033,m2,E005_Pucara,25,32.61469309,267.3853069,31.96239923
BAU_Normal,2033,m2,N039_Paute_Cardenillo,5.0825,0,0,0
BAU_Normal,2033,m3,E003_Mazar,205,294.5779294,0,103.1022753
BAU_Normal,2033,m3,E004_Paute_Molino,118.0378937,244.9813941,0,380.7419167
BAU_Normal,2033,m3,E005_Pucara,25,48.41773909,251.5822609,47.44938431
BAU_Normal,2033,m3,N039_Paute_Cardenillo,6.0825,0,0,0
BAU_Normal,2033,m4,E003_Mazar,205,262,0,91.7
BAU_Normal,2033,m4,E004_Paute_Molino,101.6754572,279.3624365,0,434.1757867
BAU_Normal,2033,m4,E005_Pucara,25,43.76610559,256.2338944,42.89078348
BAU_Normal,2033,m4,N039_Paute_Cardenillo,7.0825,0,0,0
BAU_Normal,2033,m5,E003_Mazar,205,262,0,91.7
BAU_Normal,2033,m5,E004_Paute_Molino,60,304.6754572,0,473.5164397
BAU_Normal,2033,m5,E005_Pucara,25,45.18573923,254.8142608,44.28202444
BAU_Normal,2033,m5,N039_Paute_Cardenillo,8.0825,0,0,0
BAU_Normal,2033,m6,E003_Mazar,205,262,0,91.7
BAU_Normal,2033,m6,E004_Paute_Molino,60,263,0,408.7458333
BAU_Normal,2033,m6,E005_Pucara,25,47.34682557,252.6531744,46.39988906
BAU_Normal,2033,m6,N039_Paute_Cardenillo,9.0825,0,0,0
BAU_Normal,2033,m7,E003_Mazar,205,0,262,0
BAU_Normal,2033,m7,E004_Paute_Molino,119.0956333,203.9043667,0,316.9013699
BAU_Normal,2033,m7,E005_Pucara,25,46.66267892,253.3373211,45.72942534
BAU_Normal,2033,m7,N039_Paute_Cardenillo,3.0825,0,7,0
BAU_Normal,2033,m8,E003_Mazar,254.0606584,0,212.9393416,0
BAU_Normal,2033,m8,E004_Paute_Molino,60,273.0349749,0,424.3418568
BAU_Normal,2033,m8,E005_Pucara,25,49.84043021,250.1595698,48.84362161
BAU_Normal,2033,m8,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2033,m9,E003_Mazar,205,175.1832478,135.8774107,61.31413671
BAU_Normal,2033,m9,E004_Paute_Molino,88.51824397,283.5424144,0,440.6721691
BAU_Normal,2033,m9,E005_Pucara,25,30.3462615,269.6537385,29.73933627
BAU_Normal,2033,m9,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2033,m10,E003_Mazar,205,168.0778547,93.92214533,58.82724914
BAU_Normal,2033,m10,E004_Paute_Molino,63.02743541,288.4908086,0,448.3627983
BAU_Normal,2033,m10,E005_Pucara,25,33.27289295,266.727107,32.60743509
BAU_Normal,2033,m10,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2033,m11,E003_Mazar,205,168.1499878,93.85001219,58.85249573
BAU_Normal,2033,m11,E004_Paute_Molino,63.79142112,262.2360143,0,407.5584722
BAU_Normal,2033,m11,E005_Pucara,25,35.30400515,264.6959948,34.59792505
BAU_Normal,2033,m11,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2033,m12,E003_Mazar,205,178.6933179,83.30668205,62.54266128
BAU_Normal,2033,m12,E004_Paute_Molino,60,266.7914211,0,414.6383337
BAU_Normal,2033,m12,E005_Pucara,25,29.3186594,270.6813406,28.73228622
BAU_Normal,2033,m12,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2034,m1,E003_Mazar,205,213.0482676,48.95173242,74.56689365
BAU_Normal,2034,m1,E004_Paute_Molino,76.02129813,246.9787019,0,383.8460658
BAU_Normal,2034,m1,E005_Pucara,25,33.72555253,266.2744475,33.05104148
BAU_Normal,2034,m1,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2034,m2,E003_Mazar,217.3204208,163.014438,86.66514128,57.05505329
BAU_Normal,2034,m2,E004_Paute_Molino,60,266.7008774,0,414.4976136
BAU_Normal,2034,m2,E005_Pucara,25,34.66991062,265.3300894,33.97651241
BAU_Normal,2034,m2,N039_Paute_Cardenillo,5.0825,0,0,0
BAU_Normal,2034,m3,E003_Mazar,221.2146853,258.1057355,0,90.33700742
BAU_Normal,2034,m3,E004_Paute_Molino,60,259.1057355,0,402.6934972
BAU_Normal,2034,m3,E005_Pucara,25,49.18965299,250.810347,48.20585993
BAU_Normal,2034,m3,N039_Paute_Cardenillo,6.0825,0,0,0
BAU_Normal,2034,m4,E003_Mazar,209.5314205,273.6832647,0,95.78914266
BAU_Normal,2034,m4,E004_Paute_Molino,70.22444523,264.4588195,0,411.013082
BAU_Normal,2034,m4,E005_Pucara,25,47.01078252,252.9892175,46.07056687
BAU_Normal,2034,m4,N039_Paute_Cardenillo,7.0825,0,0,0
BAU_Normal,2034,m5,E003_Mazar,205,266.5314205,0,93.28599719
BAU_Normal,2034,m5,E004_Paute_Molino,60,277.7558658,0,431.6789081
BAU_Normal,2034,m5,E005_Pucara,25,48.82273708,251.1772629,47.84628233
BAU_Normal,2034,m5,N039_Paute_Cardenillo,8.0825,0,0,0
BAU_Normal,2034,m6,E003_Mazar,205,60.4439495,201.5560505,21.15538232
BAU_Normal,2034,m6,E004_Paute_Molino,60,263,0,408.7458333
BAU_Normal,2034,m6,E005_Pucara,25,46.15493092,253.8450691,45.2318323
BAU_Normal,2034,m6,N039_Paute_Cardenillo,9.0825,0,0,0
BAU_Normal,2034,m7,E003_Mazar,205,0,262,0
BAU_Normal,2034,m7,E004_Paute_Molino,60,263,0,408.7458333
BAU_Normal,2034,m7,E005_Pucara,25,43.93720554,256.0627945,43.05846143
BAU_Normal,2034,m7,N039_Paute_Cardenillo,3.0825,0,7,0
BAU_Normal,2034,m8,E003_Mazar,205,0,262,0
BAU_Normal,2034,m8,E004_Paute_Molino,108.5426465,214.4573535,0,333.3024703
BAU_Normal,2034,m8,E005_Pucara,25,46.37296301,253.627037,45.44550375
BAU_Normal,2034,m8,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2034,m9,E003_Mazar,205,184.3429238,77.65707617,64.52002334
BAU_Normal,2034,m9,E004_Paute_Molino,112.0040436,259.5386029,0,403.3662453
BAU_Normal,2034,m9,E005_Pucara,25,30.10966591,269.8903341,29.5074726
BAU_Normal,2034,m9,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2034,m10,E003_Mazar,205,191.4738443,70.5261557,67.01584551
BAU_Normal,2034,m10,E004_Paute_Molino,60,315.0040436,0,489.5687844
BAU_Normal,2034,m10,E005_Pucara,25,30.60062858,269.3993714,29.98861601
BAU_Normal,2034,m10,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2034,m11,E003_Mazar,205,202.064042,59.935958,70.7224147
BAU_Normal,2034,m11,E004_Paute_Molino,60,263,0,408.7458333
BAU_Normal,2034,m11,E005_Pucara,25,33.07007381,266.9299262,32.40867233
BAU_Normal,2034,m11,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2034,m12,E003_Mazar,205,198.6309696,63.36903041,69.52083936
BAU_Normal,2034,m12,E004_Paute_Molino,76.02129813,246.9787019,0,383.8460658
BAU_Normal,2034,m12,E005_Pucara,25,30.83710207,269.1628979,30.22036003
BAU_Normal,2034,m12,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2035,m1,E003_Mazar,205,183.8980443,78.10195574,64.36431549
BAU_Normal,2035,m1,E004_Paute_Molino,105.3405632,217.6594368,0,338.2790413
BAU_Normal,2035,m1,E005_Pucara,25,36.87823021,263.1217698,36.1406656
BAU_Normal,2035,m1,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2035,m2,E003_Mazar,249.0170013,185.2743325,32.70866617,64.84601638
BAU_Normal,2035,m2,E004_Paute_Molino,60,264.3235619,0,410.8028691
BAU_Normal,2035,m2,E005_Pucara,25,32.96616504,267.033835,32.30684174
BAU_Normal,2035,m2,N039_Paute_Cardenillo,5.0825,0,0,0
BAU_Normal,2035,m3,E003_Mazar,228.5053053,282.511696,0,98.8790936
BAU_Normal,2035,m3,E004_Paute_Molino,60,283.511696,0,440.6244275
BAU_Normal,2035,m3,E005_Pucara,25,44.65736882,255.3426312,43.76422145
BAU_Normal,2035,m3,N039_Paute_Cardenillo,6.0825,0,0,0
BAU_Normal,2035,m4,E003_Mazar,218.2612756,272.2440298,0,95.28541042
BAU_Normal,2035,m4,E004_Paute_Molino,61.19443178,272.049598,0,422.8104169
BAU_Normal,2035,m4,E005_Pucara,25,44.81158173,255.1884183,43.91535009
BAU_Normal,2035,m4,N039_Paute_Cardenillo,7.0825,0,0,0
BAU_Normal,2035,m5,E003_Mazar,205,275.2612756,0,96.34144645
BAU_Normal,2035,m5,E004_Paute_Molino,60,277.4557073,0,431.2124118
BAU_Normal,2035,m5,E005_Pucara,25,46.27636378,253.7236362,45.35083651
BAU_Normal,2035,m5,N039_Paute_Cardenillo,8.0825,0,0,0
BAU_Normal,2035,m6,E003_Mazar,205,62.68423157,199.3157684,21.93948105
BAU_Normal,2035,m6,E004_Paute_Molino,60,263,0,408.7458333
BAU_Normal,2035,m6,E005_Pucara,25,47.27251501,252.727485,46.32706471
BAU_Normal,2035,m6,N039_Paute_Cardenillo,9.0825,0,0,0
BAU_Normal,2035,m7,E003_Mazar,205,0,262,0
BAU_Normal,2035,m7,E004_Paute_Molino,62.64347268,260.3565273,0,404.6374362
BAU_Normal,2035,m7,E005_Pucara,25,44.77594876,255.2240512,43.88042978
BAU_Normal,2035,m7,N039_Paute_Cardenillo,3.0825,0,7,0
BAU_Normal,2035,m8,E003_Mazar,205,0,262,0
BAU_Normal,2035,m8,E004_Paute_Molino,65.81299674,259.8304759,0,403.8198647
BAU_Normal,2035,m8,E005_Pucara,25,44.94704541,255.0529546,44.0481045
BAU_Normal,2035,m8,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2035,m9,E003_Mazar,205,151.843918,110.156082,53.14537131
BAU_Normal,2035,m9,E004_Paute_Molino,76.0384481,252.7745486,0,392.8537777
BAU_Normal,2035,m9,E005_Pucara,25,30.706324,269.293676,30.09219752
BAU_Normal,2035,m9,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2035,m10,E003_Mazar,205,199.5058378,62.49416222,69.82704322
BAU_Normal,2035,m10,E004_Paute_Molino,87.11115337,251.9272947,0,391.5370039
BAU_Normal,2035,m10,E005_Pucara,25,33.74139402,266.258606,33.06656614
BAU_Normal,2035,m10,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2035,m11,E003_Mazar,205,193.8621435,68.13785647,67.85175024
BAU_Normal,2035,m11,E004_Paute_Molino,66.89232563,283.2188277,0,440.1692614
BAU_Normal,2035,m11,E005_Pucara,25,33.12098951,266.8790105,32.45856972
BAU_Normal,2035,m11,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2035,m12,E003_Mazar,205,196.3285355,65.67146451,68.71498742
BAU_Normal,2035,m12,E004_Paute_Molino,105.3405632,224.5517624,0,348.9908641
BAU_Normal,2035,m12,E005_Pucara,25,31.43049438,268.5695056,30.80188449
BAU_Normal,2035,m12,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2036,m1,E003_Mazar,220.5990651,180.3037563,66.09717857,63.10631471
BAU_Normal,2036,m1,E004_Paute_Molino,60,247.4009349,0,384.5022863
BAU_Normal,2036,m1,E005_Pucara,25,29.57876579,270.4212342,28.98719048
BAU_Normal,2036,m1,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2036,m2,E003_Mazar,221.9600774,188.8162996,71.82268812,66.08570487
BAU_Normal,2036,m2,E004_Paute_Molino,70.83287559,250.8061122,0,389.7944993
BAU_Normal,2036,m2,E005_Pucara,25,34.50339583,265.4966042,33.81332792
BAU_Normal,2036,m2,N039_Paute_Cardenillo,5.0825,0,0,0
BAU_Normal,2036,m3,E003_Mazar,220.2063119,263.7537655,0,92.31381793
BAU_Normal,2036,m3,E004_Paute_Molino,65.88386379,269.7027773,0,419.1630664
BAU_Normal,2036,m3,E005_Pucara,25,49.09198282,250.9080172,48.11014316
BAU_Normal,2036,m3,N039_Paute_Cardenillo,6.0825,0,0,0
BAU_Normal,2036,m4,E003_Mazar,217.2488923,264.9574196,0,92.73509685
BAU_Normal,2036,m4,E004_Paute_Molino,60,271.8412834,0,422.4866612
BAU_Normal,2036,m4,E005_Pucara,25,49.01696243,250.9830376,48.03662319
BAU_Normal,2036,m4,N039_Paute_Cardenillo,7.0825,0,0,0
BAU_Normal,2036,m5,E003_Mazar,205,274.2488923,0,95.98711231
BAU_Normal,2036,m5,E004_Paute_Molino,60,275.2488923,0,427.7826535
BAU_Normal,2036,m5,E005_Pucara,25,49.32691674,250.6730833,48.34037841
BAU_Normal,2036,m5,N039_Paute_Cardenillo,8.0825,0,0,0
BAU_Normal,2036,m6,E003_Mazar,205,0,262,0
BAU_Normal,2036,m6,E004_Paute_Molino,70.13911255,252.8608875,0,392.9879626
BAU_Normal,2036,m6,E005_Pucara,25,45.69130973,254.3086903,44.77748353
BAU_Normal,2036,m6,N039_Paute_Cardenillo,9.0825,0,0,0
BAU_Normal,2036,m7,E003_Mazar,205,0,262,0
BAU_Normal,2036,m7,E004_Paute_Molino,60,273.1391125,0,424.5037041
BAU_Normal,2036,m7,E005_Pucara,25,46.54747444,253.4525256,45.61652495
BAU_Normal,2036,m7,N039_Paute_Cardenillo,3.0825,0,7,0
BAU_Normal,2036,m8,E003_Mazar,216.6026386,0,250.3973614,0
BAU_Normal,2036,m8,E004_Paute_Molino,60,251.3973614,0,390.7133992
BAU_Normal,2036,m8,E005_Pucara,25,49.00686389,250.9931361,48.02672661
BAU_Normal,2036,m8,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2036,m9,E003_Mazar,205,190.8580549,82.74458362,66.80031923
BAU_Normal,2036,m9,E004_Paute_Molino,90.46889805,244.1337405,0,379.4245217
BAU_Normal,2036,m9,E005_Pucara,25,27.35243925,272.6475608,26.80539046
BAU_Normal,2036,m9,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2036,m10,E003_Mazar,205,154.9686389,107.0313611,54.2390236
BAU_Normal,2036,m10,E004_Paute_Molino,102.2514903,251.2174077,0,390.4337212
BAU_Normal,2036,m10,E005_Pucara,25,35.09548914,264.9045109,34.39357936
BAU_Normal,2036,m10,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2036,m11,E003_Mazar,205,176.7237747,85.27622533,61.85332113
BAU_Normal,2036,m11,E004_Paute_Molino,81.36311669,283.8883736,0,441.2098474
BAU_Normal,2036,m11,E005_Pucara,25,31.14256139,268.8574386,30.51971016
BAU_Normal,2036,m11,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2036,m12,E003_Mazar,220.5990651,198.3187287,48.0822062,69.41155503
BAU_Normal,2036,m12,E004_Paute_Molino,60,268.7640516,0,417.7041301
BAU_Normal,2036,m12,E005_Pucara,25,36.14616737,263.8538326,35.42324402
BAU_Normal,2036,m12,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2037,m1,E003_Mazar,205,180.8900369,81.10996306,63.31151293
BAU_Normal,2037,m1,E004_Paute_Molino,64.1046157,258.8953843,0,402.3665764
BAU_Normal,2037,m1,E005_Pucara,25,0,300,0
BAU_Normal,2037,m1,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2037,m2,E003_Mazar,205,150.572591,111.427409,52.70040683
BAU_Normal,2037,m2,E004_Paute_Molino,60,267.1046157,0,415.1250902
BAU_Normal,2037,m2,E005_Pucara,25,0,300,0
BAU_Normal,2037,m2,N039_Paute_Cardenillo,5.0825,0,0,0
BAU_Normal,2037,m3,E003_Mazar,205,262,0,91.7
BAU_Normal,2037,m3,E004_Paute_Molino,60.60260213,262.3973979,0,407.8092892
BAU_Normal,2037,m3,E005_Pucara,25,0,300,0
BAU_Normal,2037,m3,N039_Paute_Cardenillo,6.0825,0,0,0
BAU_Normal,2037,m4,E003_Mazar,212.1127107,147.9556723,106.931617,51.7844853
BAU_Normal,2037,m4,E004_Paute_Molino,60,256.4898914,0,398.6280396
BAU_Normal,2037,m4,E005_Pucara,25,0,300,0
BAU_Normal,2037,m4,N039_Paute_Cardenillo,7.0825,0,0,0
BAU_Normal,2037,m5,E003_Mazar,205,269.1127107,0,94.18944875
BAU_Normal,2037,m5,E004_Paute_Molino,67.30884031,262.8038704,0,408.4410153
BAU_Normal,2037,m5,E005_Pucara,25,0,300,0
BAU_Normal,2037,m5,N039_Paute_Cardenillo,8.0825,0,0,0
BAU_Normal,2037,m6,E003_Mazar,205,257.8955167,4.104483339,90.26343083
BAU_Normal,2037,m6,E004_Paute_Molino,60,270.3088403,0,420.1049893
BAU_Normal,2037,m6,E005_Pucara,25,0,300,0
BAU_Normal,2037,m6,N039_Paute_Cardenillo,9.0825,0,0,0
BAU_Normal,2037,m7,E003_Mazar,205,0,262,0
BAU_Normal,2037,m7,E004_Paute_Molino,75.3961261,247.6038739,0,384.8176874
BAU_Normal,2037,m7,E005_Pucara,25,0,300,0
BAU_Normal,2037,m7,N039_Paute_Cardenillo,3.0825,0,7,0
BAU_Normal,2037,m8,E003_Mazar,226.4587966,0,240.5412034,0
BAU_Normal,2037,m8,E004_Paute_Molino,60,256.9373295,0,399.323433
BAU_Normal,2037,m8,E005_Pucara,25,0,300,0
BAU_Normal,2037,m8,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2037,m9,E003_Mazar,205,158.8580185,124.6007781,55.60030646
BAU_Normal,2037,m9,E004_Paute_Molino,60,284.4587966,0,442.0963796
BAU_Normal,2037,m9,E005_Pucara,25,0,300,0
BAU_Normal,2037,m9,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2037,m10,E003_Mazar,205,142.0778191,119.9221809,49.7272367
BAU_Normal,2037,m10,E004_Paute_Molino,105.2236216,217.7763784,0,338.4607881
BAU_Normal,2037,m10,E005_Pucara,25,0,300,0
BAU_Normal,2037,m10,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2037,m11,E003_Mazar,205,179.4993012,82.50069881,62.82475542
BAU_Normal,2037,m11,E004_Paute_Molino,103.3219912,264.9016304,0,411.7012839
BAU_Normal,2037,m11,E005_Pucara,25,0,300,0
BAU_Normal,2037,m11,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2037,m12,E003_Mazar,205,193.8281429,68.17185706,67.83985003
BAU_Normal,2037,m12,E004_Paute_Molino,64.1046157,302.2173755,0,469.6961711
BAU_Normal,2037,m12,E005_Pucara,25,0,300,0
BAU_Normal,2037,m12,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2038,m1,E003_Mazar,205,177.8891312,84.11086883,62.26119591
BAU_Normal,2038,m1,E004_Paute_Molino,60,263,0,408.7458333
BAU_Normal,2038,m1,E005_Pucara,25,0,300,0
BAU_Normal,2038,m1,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2038,m2,E003_Mazar,231.7612742,162.2319021,73.0068236,56.78116575
BAU_Normal,2038,m2,E004_Paute_Molino,60,236.2387258,0,367.1543529
BAU_Normal,2038,m2,E005_Pucara,25,0,300,0
BAU_Normal,2038,m2,N039_Paute_Cardenillo,5.0825,0,0,0
BAU_Normal,2038,m3,E003_Mazar,208.6299375,285.1313367,0,99.79596785
BAU_Normal,2038,m3,E004_Paute_Molino,62.89157735,283.2397594,0,440.2017927
BAU_Normal,2038,m3,E005_Pucara,25,0,300,0
BAU_Normal,2038,m3,N039_Paute_Cardenillo,6.0825,0,0,0
BAU_Normal,2038,m4,E003_Mazar,205,265.6299375,0,92.97047814
BAU_Normal,2038,m4,E004_Paute_Molino,60,269.5215149,0,418.8813544
BAU_Normal,2038,m4,E005_Pucara,25,0,300,0
BAU_Normal,2038,m4,N039_Paute_Cardenillo,7.0825,0,0,0
BAU_Normal,2038,m5,E003_Mazar,205,239.184767,22.81523296,83.71466846
BAU_Normal,2038,m5,E004_Paute_Molino,60,263,0,408.7458333
BAU_Normal,2038,m5,E005_Pucara,25,0,300,0
BAU_Normal,2038,m5,N039_Paute_Cardenillo,8.0825,0,0,0
BAU_Normal,2038,m6,E003_Mazar,205,0,262,0
BAU_Normal,2038,m6,E004_Paute_Molino,60,263,0,408.7458333
BAU_Normal,2038,m6,E005_Pucara,25,0,300,0
BAU_Normal,2038,m6,N039_Paute_Cardenillo,9.0825,0,0,0
BAU_Normal,2038,m7,E003_Mazar,205,0,262,0
BAU_Normal,2038,m7,E004_Paute_Molino,97.181115,225.818885,0,350.9601838
BAU_Normal,2038,m7,E005_Pucara,25,0,300,0
BAU_Normal,2038,m7,N039_Paute_Cardenillo,3.0825,0,7,0
BAU_Normal,2038,m8,E003_Mazar,250.8209443,0,216.1790557,0
BAU_Normal,2038,m8,E004_Paute_Molino,60,254.3601707,0,395.3180986
BAU_Normal,2038,m8,E005_Pucara,25,0,300,0
BAU_Normal,2038,m8,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2038,m9,E003_Mazar,205,151.1944858,156.6264585,52.91807003
BAU_Normal,2038,m9,E004_Paute_Molino,117.4717635,251.3491808,0,390.6385186
BAU_Normal,2038,m9,E005_Pucara,25,0,300,0
BAU_Normal,2038,m9,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2038,m10,E003_Mazar,217.3392702,170.8220942,78.83863567,59.78773296
BAU_Normal,2038,m10,E004_Paute_Molino,120,248.1324933,0,385.63925
BAU_Normal,2038,m10,E005_Pucara,25,0,300,0
BAU_Normal,2038,m10,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2038,m11,E003_Mazar,205,191.7708227,82.56844744,67.11978796
BAU_Normal,2038,m11,E004_Paute_Molino,67.88458049,327.4546897,0,508.9191635
BAU_Normal,2038,m11,E005_Pucara,25,0,300,0
BAU_Normal,2038,m11,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Normal,2038,m12,E003_Mazar,205,160.9454249,101.0545751,56.33089872
BAU_Normal,2038,m12,E004_Paute_Molino,60,270.8845805,0,420.9997855
BAU_Normal,2038,m12,E005_Pucara,25,0,300,0
BAU_Normal,2038,m12,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2039,m1,E003_Mazar,205,173.8996174,88.10038262,60.86486608
BAU_Normal,2039,m1,E004_Paute_Molino,60,263,0,408.7458333
BAU_Normal,2039,m1,E005_Pucara,25,0,300,0
BAU_Normal,2039,m1,N039_Paute_Cardenillo,4.0825,0,0,0
BAU_Normal,2039,m2,E003_Mazar,222.6584518,162.8616387,81.47990949,57.00157355
BAU_Normal,2039,m2,E004_Paute_Molino,60,245.3415482,0,381.3016562
BAU_Normal,2039,m2,E005_Pucara,25,0,300,0
BAU_Normal,2039,m2,N039_Paute_Cardenillo,5.0825,0,0,0
BAU_Normal,2039,m3,E003_Mazar,205,239.0547937,40.60365813,83.66917778
BAU_Normal,2039,m3,E004_Paute_Molino,60,280.6584518,0,436.1900105
BAU_Normal,2039,m3,E005_Pucara,25,0,300,0
BAU_Normal,2039,m3,N039_Paute_Cardenillo,6.0825,0,0,0
BAU_Normal,2039,m4,E003_Mazar,205,50.82680925,211.1731907,17.78938324
BAU_Normal,2039,m4,E004_Paute_Molino,60,263,0,408.7458333
BAU_Normal,2039,m4,E005_Pucara,25,0,300,0
BAU_Normal,2039,m4,N039_Paute_Cardenillo,7.0825,0,0,0
BAU_Normal,2039,m5,E003_Mazar,210.5820017,213.9168049,42.50119349,74.8708817
