Hydrology,Scenario,w,Component,MUSD
Baseline,BRIDGE,w75,FixedCosts,7519.979281
Baseline,BRIDGE,w76,FixedCosts,7861.783727
Baseline,BRIDGE,w77,FixedCosts,7488.134181
Baseline,BRIDGE,w78,FixedCosts,7530.537245
Baseline,BRIDGE,w79,FixedCosts,7506.27893
Baseline,BRIDGE,w8,FixedCosts,7513.530295
Baseline,BRIDGE,w80,FixedCosts,7700.545551
Baseline,BRIDGE,w81,FixedCosts,7444.126731
Baseline,BRIDGE,w82,FixedCosts,7581.815362
Baseline,BRIDGE,w83,FixedCosts,7559.292331
Baseline,BRIDGE,w84,FixedCosts,7507.683686
Baseline,BRIDGE,w85,FixedCosts,7545.100904
Baseline,BRIDGE,w86,FixedCosts,7453.092948
Baseline,BRIDGE,w87,FixedCosts,7590.858544
Baseline,BRIDGE,w88,FixedCosts,7725.08773
Baseline,BRIDGE,w89,FixedCosts,7731.056007
Baseline,BRIDGE,w9,FixedCosts,7642.279164
Baseline,BRIDGE,w90,FixedCosts,7638.983746
Baseline,BRIDGE,w91,FixedCosts,7769.056423
Baseline,BRIDGE,w92,FixedCosts,7846.795567
Baseline,BRIDGE,w93,FixedCosts,7715.32608
Baseline,BRIDGE,w94,FixedCosts,7572.721357
Baseline,BRIDGE,w95,FixedCosts,7677.337502
Baseline,BRIDGE,w96,FixedCosts,7694.232565
Baseline,BRIDGE,w97,FixedCosts,7776.767452
Baseline,BRIDGE,w98,FixedCosts,7682.54726
Baseline,BRIDGE,w99,FixedCosts,7851.633165
Baseline,NZT,w1,FixedCosts,8052.843672
Baseline,NZT,w10,FixedCosts,8452.227315
Baseline,NZT,w100,FixedCosts,8136.869745
Baseline,NZT,w11,FixedCosts,8144.446682
Baseline,NZT,w12,FixedCosts,8397.561654
Baseline,NZT,w13,FixedCosts,8890.500226
Baseline,NZT,w14,FixedCosts,8132.455633
Baseline,NZT,w15,FixedCosts,8053.543126
Baseline,NZT,w16,FixedCosts,8925.604134
Baseline,NZT,w17,FixedCosts,8122.431409
Baseline,NZT,w18,FixedCosts,8119.571776
Baseline,NZT,w19,FixedCosts,8137.540499
Baseline,NZT,w2,FixedCosts,8111.957745
Baseline,NZT,w20,FixedCosts,8301.413815
Baseline,NZT,w21,FixedCosts,8816.612604
Baseline,NZT,w22,FixedCosts,8166.464828
Baseline,NZT,w23,FixedCosts,8189.259082
Baseline,NZT,w24,FixedCosts,8057.239457
Baseline,NZT,w25,FixedCosts,7896.547702
Baseline,NZT,w26,FixedCosts,8311.443055
Baseline,NZT,w27,FixedCosts,8734.646584
Baseline,NZT,w28,FixedCosts,8266.529222
Baseline,NZT,w29,FixedCosts,8744.213893
Baseline,NZT,w3,FixedCosts,8117.289399
Baseline,NZT,w30,FixedCosts,8133.266269
Baseline,NZT,w31,FixedCosts,8283.731232
Baseline,NZT,w32,FixedCosts,8394.210081
Baseline,NZT,w33,FixedCosts,8152.425571
Baseline,NZT,w34,FixedCosts,8183.826831
Baseline,NZT,w35,FixedCosts,8417.815821
Baseline,NZT,w36,FixedCosts,8754.16046
Baseline,NZT,w37,FixedCosts,8436.570916
Baseline,NZT,w38,FixedCosts,8940.09833
Baseline,NZT,w39,FixedCosts,8096.605026
Baseline,NZT,w4,FixedCosts,8333.53571
Baseline,NZT,w40,FixedCosts,8161.954059
Baseline,NZT,w41,FixedCosts,8272.593984
Baseline,NZT,w42,FixedCosts,8096.926611
Baseline,NZT,w43,FixedCosts,8904.330504
Baseline,NZT,w44,FixedCosts,8052.487369
Baseline,NZT,w45,FixedCosts,8191.825244
Baseline,NZT,w46,FixedCosts,8132.162881
Baseline,NZT,w47,FixedCosts,8078.727869
Baseline,NZT,w48,FixedCosts,8253.803041
Baseline,NZT,w49,FixedCosts,8068.036799
Baseline,NZT,w5,FixedCosts,8342.78197
Baseline,NZT,w50,FixedCosts,8125.228511
Baseline,NZT,w51,FixedCosts,8805.456573
Baseline,NZT,w52,FixedCosts,8429.314699
Baseline,NZT,w53,FixedCosts,8380.880664
Baseline,NZT,w54,FixedCosts,8099.274622
Baseline,NZT,w55,FixedCosts,8800.152556
Baseline,NZT,w56,FixedCosts,8113.545421
Baseline,NZT,w57,FixedCosts,9055.114694
Baseline,NZT,w58,FixedCosts,8812.593068
Baseline,NZT,w59,FixedCosts,8178.350457
Baseline,NZT,w6,FixedCosts,8700.79738
Baseline,NZT,w60,FixedCosts,8135.545697
Baseline,NZT,w61,FixedCosts,8125.459356
Baseline,NZT,w62,FixedCosts,8154.881275
Baseline,NZT,w63,FixedCosts,8116.913977
Baseline,NZT,w64,FixedCosts,8065.476165
Baseline,NZT,w65,FixedCosts,8426.52899
Baseline,NZT,w66,FixedCosts,8124.841659
Baseline,NZT,w67,FixedCosts,8336.844135
Baseline,NZT,w68,FixedCosts,8332.127262
Baseline,NZT,w69,FixedCosts,8143.443183
Baseline,NZT,w7,FixedCosts,7936.7087
Baseline,NZT,w70,FixedCosts,8468.797387
Baseline,NZT,w71,FixedCosts,8127.864498
Baseline,NZT,w72,FixedCosts,8430.653105
Baseline,NZT,w73,FixedCosts,8131.801759
Baseline,NZT,w74,FixedCosts,8086.630035
Baseline,NZT,w75,FixedCosts,8551.299188
Baseline,NZT,w76,FixedCosts,8124.767116
Baseline,NZT,w77,FixedCosts,8420.13013
Baseline,NZT,w78,FixedCosts,8108.805426
Baseline,NZT,w79,FixedCosts,8050.0868
Baseline,NZT,w8,FixedCosts,8508.279495
Baseline,NZT,w80,FixedCosts,8295.617207
Baseline,NZT,w81,FixedCosts,8418.242065
Baseline,NZT,w82,FixedCosts,8133.131194
Baseline,NZT,w83,FixedCosts,8137.804743
Baseline,NZT,w84,FixedCosts,8125.807427
Baseline,NZT,w85,FixedCosts,8113.545421
Baseline,NZT,w86,FixedCosts,8139.425618
Baseline,NZT,w87,FixedCosts,8054.337025
Baseline,NZT,w88,FixedCosts,8219.982983
Baseline,NZT,w89,FixedCosts,8338.719944
Baseline,NZT,w9,FixedCosts,8306.525006
Baseline,NZT,w90,FixedCosts,8336.53934
Baseline,NZT,w91,FixedCosts,8145.020257
Baseline,NZT,w92,FixedCosts,8140.167873
Baseline,NZT,w93,FixedCosts,8113.340108
Baseline,NZT,w94,FixedCosts,8145.873461
Baseline,NZT,w95,FixedCosts,8137.366438
Baseline,NZT,w96,FixedCosts,8338.553859
Baseline,NZT,w97,FixedCosts,8397.006157
Baseline,NZT,w98,FixedCosts,8389.261546
Baseline,NZT,w99,FixedCosts,8113.149318
Baseline,REF,w1,FixedCosts,7379.031852
Baseline,REF,w10,FixedCosts,7398.337787
Baseline,REF,w100,FixedCosts,7619.556664
Baseline,REF,w11,FixedCosts,11932.72334
Baseline,REF,w12,FixedCosts,7327.712785
Baseline,REF,w13,FixedCosts,7360.349377
Baseline,REF,w14,FixedCosts,7368.444814
Baseline,REF,w15,FixedCosts,7565.681589
Baseline,REF,w16,FixedCosts,7617.364224
Baseline,REF,w17,FixedCosts,7317.907996
Baseline,REF,w18,FixedCosts,7591.590637
Baseline,REF,w19,FixedCosts,7576.22137
Baseline,REF,w2,FixedCosts,7441.181465
Baseline,REF,w20,FixedCosts,7512.656859
Baseline,REF,w21,FixedCosts,7242.008307
Baseline,REF,w22,FixedCosts,7368.023944
Baseline,REF,w23,FixedCosts,7547.626579
Baseline,REF,w24,FixedCosts,7302.546941
Baseline,REF,w25,FixedCosts,7571.223463
Baseline,REF,w26,FixedCosts,7342.811402
Baseline,REF,w27,FixedCosts,7429.011239
Baseline,REF,w28,FixedCosts,7400.411319
Baseline,REF,w29,FixedCosts,7787.987945
Baseline,REF,w3,FixedCosts,7336.551779
Baseline,REF,w30,FixedCosts,7786.662733
Baseline,REF,w31,FixedCosts,7312.554185
Baseline,REF,w32,FixedCosts,7335.300571
Baseline,REF,w33,FixedCosts,7620.145112
Baseline,REF,w34,FixedCosts,7297.083471
Baseline,REF,w35,FixedCosts,7426.344739
Baseline,REF,w36,FixedCosts,7443.836764
Baseline,REF,w37,FixedCosts,7580.572874
Baseline,REF,w38,FixedCosts,11962.13725
Baseline,REF,w39,FixedCosts,7361.83505
Baseline,REF,w4,FixedCosts,7781.410246
Baseline,REF,w40,FixedCosts,7611.157643
Baseline,REF,w41,FixedCosts,7640.186647
Baseline,REF,w42,FixedCosts,7617.930071
Baseline,REF,w43,FixedCosts,11952.90206
Baseline,REF,w44,FixedCosts,7587.285928
Baseline,REF,w45,FixedCosts,7623.467824
Baseline,REF,w46,FixedCosts,7313.281494
Baseline,REF,w47,FixedCosts,7319.570889
Baseline,REF,w48,FixedCosts,7814.94782
Baseline,REF,w49,FixedCosts,7358.794808
Baseline,REF,w5,FixedCosts,7596.901876
Baseline,REF,w50,FixedCosts,7688.889517
Baseline,REF,w51,FixedCosts,7408.244312
Baseline,REF,w52,FixedCosts,7331.787987
Baseline,REF,w53,FixedCosts,7327.862702
Baseline,REF,w54,FixedCosts,7563.566513
Baseline,REF,w55,FixedCosts,7291.482103
Baseline,REF,w56,FixedCosts,7633.358371
Baseline,REF,w57,FixedCosts,7562.449188
Baseline,REF,w58,FixedCosts,7650.31843
Baseline,REF,w59,FixedCosts,7327.80487
Baseline,REF,w6,FixedCosts,7835.720268
Baseline,REF,w60,FixedCosts,11934.72036
