Hydrology,Scenario,Representative_w,Year,Month,Tech,GWh,Date
Baseline,BRIDGE,w17,2029,2,PV,293.1460036,2029-02-01
Baseline,BRIDGE,w17,2029,2,WIND,200.2959352,2029-02-01
Baseline,BRIDGE,w17,2029,3,BIOENERGY,0,2029-03-01
Baseline,BRIDGE,w17,2029,3,DIESEL,0,2029-03-01
Baseline,BRIDGE,w17,2029,3,FUEL OIL,0,2029-03-01
Baseline,BRIDGE,w17,2029,3,GAS,0,2029-03-01
Baseline,BRIDGE,w17,2029,3,GEOTHERMAL,0,2029-03-01
Baseline,BRIDGE,w17,2029,3,HYDRO,3621.089477,2029-03-01
Baseline,BRIDGE,w17,2029,3,IMPORTS,0,2029-03-01
Baseline,BRIDGE,w17,2029,3,NUCLEAR,0,2029-03-01
Baseline,BRIDGE,w17,2029,3,PV,239.503403,2029-03-01
Baseline,BRIDGE,w17,2029,3,WIND,172.5475169,2029-03-01
Baseline,BRIDGE,w17,2029,4,BIOENERGY,0,2029-04-01
Baseline,BRIDGE,w17,2029,4,DIESEL,0,2029-04-01
Baseline,BRIDGE,w17,2029,4,FUEL OIL,0,2029-04-01
Baseline,BRIDGE,w17,2029,4,GAS,0,2029-04-01
Baseline,BRIDGE,w17,2029,4,GEOTHERMAL,0,2029-04-01
Baseline,BRIDGE,w17,2029,4,HYDRO,3648.252185,2029-04-01
Baseline,BRIDGE,w17,2029,4,IMPORTS,0,2029-04-01
Baseline,BRIDGE,w17,2029,4,NUCLEAR,0,2029-04-01
Baseline,BRIDGE,w17,2029,4,PV,246.8827936,2029-04-01
Baseline,BRIDGE,w17,2029,4,WIND,158.5107721,2029-04-01
Baseline,BRIDGE,w17,2029,5,BIOENERGY,0,2029-05-01
Baseline,BRIDGE,w17,2029,5,DIESEL,0,2029-05-01
Baseline,BRIDGE,w17,2029,5,FUEL OIL,0,2029-05-01
Baseline,BRIDGE,w17,2029,5,GAS,0,2029-05-01
Baseline,BRIDGE,w17,2029,5,GEOTHERMAL,0,2029-05-01
Baseline,BRIDGE,w17,2029,5,HYDRO,3597.567111,2029-05-01
Baseline,BRIDGE,w17,2029,5,IMPORTS,0,2029-05-01
Baseline,BRIDGE,w17,2029,5,NUCLEAR,0,2029-05-01
Baseline,BRIDGE,w17,2029,5,PV,260.2009172,2029-05-01
Baseline,BRIDGE,w17,2029,5,WIND,175.8134926,2029-05-01
Baseline,BRIDGE,w17,2029,6,BIOENERGY,0,2029-06-01
Baseline,BRIDGE,w17,2029,6,DIESEL,0,2029-06-01
Baseline,BRIDGE,w17,2029,6,FUEL OIL,0,2029-06-01
Baseline,BRIDGE,w17,2029,6,GAS,0,2029-06-01
Baseline,BRIDGE,w17,2029,6,GEOTHERMAL,0,2029-06-01
Baseline,BRIDGE,w17,2029,6,HYDRO,3529.853372,2029-06-01
Baseline,BRIDGE,w17,2029,6,IMPORTS,0,2029-06-01
Baseline,BRIDGE,w17,2029,6,NUCLEAR,0,2029-06-01
Baseline,BRIDGE,w17,2029,6,PV,251.6773272,2029-06-01
Baseline,BRIDGE,w17,2029,6,WIND,163.2963881,2029-06-01
Baseline,BRIDGE,w17,2029,7,BIOENERGY,0,2029-07-01
Baseline,BRIDGE,w17,2029,7,DIESEL,0,2029-07-01
Baseline,BRIDGE,w17,2029,7,FUEL OIL,0,2029-07-01
Baseline,BRIDGE,w17,2029,7,GAS,0,2029-07-01
Baseline,BRIDGE,w17,2029,7,GEOTHERMAL,0,2029-07-01
Baseline,BRIDGE,w17,2029,7,HYDRO,3454.412522,2029-07-01
Baseline,BRIDGE,w17,2029,7,IMPORTS,0,2029-07-01
Baseline,BRIDGE,w17,2029,7,NUCLEAR,0,2029-07-01
Baseline,BRIDGE,w17,2029,7,PV,257.427715,2029-07-01
Baseline,BRIDGE,w17,2029,7,WIND,180.6890024,2029-07-01
Baseline,BRIDGE,w17,2029,8,BIOENERGY,92.28048316,2029-08-01
Baseline,BRIDGE,w17,2029,8,DIESEL,111.3976119,2029-08-01
Baseline,BRIDGE,w17,2029,8,FUEL OIL,472.2276997,2029-08-01
Baseline,BRIDGE,w17,2029,8,GAS,148.2166935,2029-08-01
Baseline,BRIDGE,w17,2029,8,GEOTHERMAL,0,2029-08-01
Baseline,BRIDGE,w17,2029,8,HYDRO,2531.369917,2029-08-01
Baseline,BRIDGE,w17,2029,8,IMPORTS,0,2029-08-01
Baseline,BRIDGE,w17,2029,8,NUCLEAR,0,2029-08-01
Baseline,BRIDGE,w17,2029,8,PV,339.5100081,2029-08-01
Baseline,BRIDGE,w17,2029,8,WIND,186.8736091,2029-08-01
Baseline,BRIDGE,w17,2029,9,BIOENERGY,91.54092464,2029-09-01
Baseline,BRIDGE,w17,2029,9,DIESEL,111.2260656,2029-09-01
Baseline,BRIDGE,w17,2029,9,FUEL OIL,477.0812251,2029-09-01
Baseline,BRIDGE,w17,2029,9,GAS,207.9054885,2029-09-01
Baseline,BRIDGE,w17,2029,9,GEOTHERMAL,0,2029-09-01
Baseline,BRIDGE,w17,2029,9,HYDRO,2583.223847,2029-09-01
Baseline,BRIDGE,w17,2029,9,IMPORTS,0,2029-09-01
Baseline,BRIDGE,w17,2029,9,NUCLEAR,0,2029-09-01
Baseline,BRIDGE,w17,2029,9,PV,314.4608753,2029-09-01
Baseline,BRIDGE,w17,2029,9,WIND,187.1602053,2029-09-01
Baseline,BRIDGE,w17,2029,10,BIOENERGY,86.09741898,2029-10-01
Baseline,BRIDGE,w17,2029,10,DIESEL,110.7567416,2029-10-01
Baseline,BRIDGE,w17,2029,10,FUEL OIL,465.0306894,2029-10-01
Baseline,BRIDGE,w17,2029,10,GAS,230.7647096,2029-10-01
Baseline,BRIDGE,w17,2029,10,GEOTHERMAL,0,2029-10-01
Baseline,BRIDGE,w17,2029,10,HYDRO,2583.433104,2029-10-01
Baseline,BRIDGE,w17,2029,10,IMPORTS,0,2029-10-01
Baseline,BRIDGE,w17,2029,10,NUCLEAR,0,2029-10-01
Baseline,BRIDGE,w17,2029,10,PV,311.0148092,2029-10-01
Baseline,BRIDGE,w17,2029,10,WIND,198.5187672,2029-10-01
Baseline,BRIDGE,w17,2029,11,BIOENERGY,99.16393668,2029-11-01
Baseline,BRIDGE,w17,2029,11,DIESEL,112.8380595,2029-11-01
Baseline,BRIDGE,w17,2029,11,FUEL OIL,481.7979462,2029-11-01
Baseline,BRIDGE,w17,2029,11,GAS,189.1771504,2029-11-01
Baseline,BRIDGE,w17,2029,11,GEOTHERMAL,0,2029-11-01
Baseline,BRIDGE,w17,2029,11,HYDRO,2670.065942,2029-11-01
Baseline,BRIDGE,w17,2029,11,IMPORTS,0,2029-11-01
Baseline,BRIDGE,w17,2029,11,NUCLEAR,0,2029-11-01
Baseline,BRIDGE,w17,2029,11,PV,319.5615126,2029-11-01
Baseline,BRIDGE,w17,2029,11,WIND,193.665294,2029-11-01
Baseline,BRIDGE,w17,2029,12,BIOENERGY,90.79270611,2029-12-01
Baseline,BRIDGE,w17,2029,12,DIESEL,133.8348591,2029-12-01
Baseline,BRIDGE,w17,2029,12,FUEL OIL,469.9931022,2029-12-01
Baseline,BRIDGE,w17,2029,12,GAS,281.9817146,2029-12-01
Baseline,BRIDGE,w17,2029,12,GEOTHERMAL,0,2029-12-01
Baseline,BRIDGE,w17,2029,12,HYDRO,2659.139801,2029-12-01
Baseline,BRIDGE,w17,2029,12,IMPORTS,0,2029-12-01
Baseline,BRIDGE,w17,2029,12,NUCLEAR,0,2029-12-01
Baseline,BRIDGE,w17,2029,12,PV,320.3308587,2029-12-01
Baseline,BRIDGE,w17,2029,12,WIND,207.4122717,2029-12-01
Baseline,BRIDGE,w17,2030,1,BIOENERGY,90.10067316,2030-01-01
Baseline,BRIDGE,w17,2030,1,DIESEL,0,2030-01-01
Baseline,BRIDGE,w17,2030,1,FUEL OIL,95.8223321,2030-01-01
Baseline,BRIDGE,w17,2030,1,GAS,62.78747946,2030-01-01
Baseline,BRIDGE,w17,2030,1,GEOTHERMAL,0,2030-01-01
Baseline,BRIDGE,w17,2030,1,HYDRO,3297.898976,2030-01-01
Baseline,BRIDGE,w17,2030,1,IMPORTS,0,2030-01-01
Baseline,BRIDGE,w17,2030,1,NUCLEAR,0,2030-01-01
Baseline,BRIDGE,w17,2030,1,PV,361.5023704,2030-01-01
Baseline,BRIDGE,w17,2030,1,WIND,247.1598441,2030-01-01
Baseline,BRIDGE,w17,2030,2,BIOENERGY,84.89576122,2030-02-01
Baseline,BRIDGE,w17,2030,2,DIESEL,0,2030-02-01
Baseline,BRIDGE,w17,2030,2,FUEL OIL,117.1701833,2030-02-01
Baseline,BRIDGE,w17,2030,2,GAS,63.88112684,2030-02-01
Baseline,BRIDGE,w17,2030,2,GEOTHERMAL,0,2030-02-01
Baseline,BRIDGE,w17,2030,2,HYDRO,3275.379105,2030-02-01
Baseline,BRIDGE,w17,2030,2,IMPORTS,0,2030-02-01
Baseline,BRIDGE,w17,2030,2,NUCLEAR,0,2030-02-01
Baseline,BRIDGE,w17,2030,2,PV,353.5191622,2030-02-01
Baseline,BRIDGE,w17,2030,2,WIND,239.6536455,2030-02-01
Baseline,BRIDGE,w17,2030,3,BIOENERGY,0,2030-03-01
Baseline,BRIDGE,w17,2030,3,DIESEL,0,2030-03-01
Baseline,BRIDGE,w17,2030,3,FUEL OIL,32.13245342,2030-03-01
Baseline,BRIDGE,w17,2030,3,GAS,0,2030-03-01
Baseline,BRIDGE,w17,2030,3,GEOTHERMAL,0,2030-03-01
Baseline,BRIDGE,w17,2030,3,HYDRO,3684.981022,2030-03-01
Baseline,BRIDGE,w17,2030,3,IMPORTS,0,2030-03-01
Baseline,BRIDGE,w17,2030,3,NUCLEAR,0,2030-03-01
Baseline,BRIDGE,w17,2030,3,PV,291.3773541,2030-03-01
Baseline,BRIDGE,w17,2030,3,WIND,198.0746044,2030-03-01
Baseline,BRIDGE,w17,2030,4,BIOENERGY,0,2030-04-01
Baseline,BRIDGE,w17,2030,4,DIESEL,0,2030-04-01
Baseline,BRIDGE,w17,2030,4,FUEL OIL,31.42713447,2030-04-01
Baseline,BRIDGE,w17,2030,4,GAS,0,2030-04-01
Baseline,BRIDGE,w17,2030,4,GEOTHERMAL,0,2030-04-01
Baseline,BRIDGE,w17,2030,4,HYDRO,3704.274162,2030-04-01
Baseline,BRIDGE,w17,2030,4,IMPORTS,0,2030-04-01
Baseline,BRIDGE,w17,2030,4,NUCLEAR,0,2030-04-01
Baseline,BRIDGE,w17,2030,4,PV,286.3411265,2030-04-01
Baseline,BRIDGE,w17,2030,4,WIND,205.9100947,2030-04-01
Baseline,BRIDGE,w17,2030,5,BIOENERGY,0,2030-05-01
Baseline,BRIDGE,w17,2030,5,DIESEL,0,2030-05-01
Baseline,BRIDGE,w17,2030,5,FUEL OIL,31.40616665,2030-05-01
Baseline,BRIDGE,w17,2030,5,GAS,0,2030-05-01
Baseline,BRIDGE,w17,2030,5,GEOTHERMAL,0,2030-05-01
Baseline,BRIDGE,w17,2030,5,HYDRO,3673.685879,2030-05-01
Baseline,BRIDGE,w17,2030,5,IMPORTS,0,2030-05-01
Baseline,BRIDGE,w17,2030,5,NUCLEAR,0,2030-05-01
Baseline,BRIDGE,w17,2030,5,PV,289.4380426,2030-05-01
Baseline,BRIDGE,w17,2030,5,WIND,212.4954377,2030-05-01
Baseline,BRIDGE,w17,2030,6,BIOENERGY,0,2030-06-01
Baseline,BRIDGE,w17,2030,6,DIESEL,0,2030-06-01
Baseline,BRIDGE,w17,2030,6,FUEL OIL,0,2030-06-01
Baseline,BRIDGE,w17,2030,6,GAS,0,2030-06-01
Baseline,BRIDGE,w17,2030,6,GEOTHERMAL,0,2030-06-01
Baseline,BRIDGE,w17,2030,6,HYDRO,3612.019275,2030-06-01
Baseline,BRIDGE,w17,2030,6,IMPORTS,0,2030-06-01
Baseline,BRIDGE,w17,2030,6,NUCLEAR,0,2030-06-01
Baseline,BRIDGE,w17,2030,6,PV,301.7248355,2030-06-01
Baseline,BRIDGE,w17,2030,6,WIND,200.7105416,2030-06-01
Baseline,BRIDGE,w17,2030,7,BIOENERGY,0,2030-07-01
Baseline,BRIDGE,w17,2030,7,DIESEL,0,2030-07-01
Baseline,BRIDGE,w17,2030,7,FUEL OIL,0,2030-07-01
Baseline,BRIDGE,w17,2030,7,GAS,0,2030-07-01
Baseline,BRIDGE,w17,2030,7,GEOTHERMAL,0,2030-07-01
Baseline,BRIDGE,w17,2030,7,HYDRO,3535.264289,2030-07-01
Baseline,BRIDGE,w17,2030,7,IMPORTS,0,2030-07-01
Baseline,BRIDGE,w17,2030,7,NUCLEAR,0,2030-07-01
Baseline,BRIDGE,w17,2030,7,PV,313.7912559,2030-07-01
Baseline,BRIDGE,w17,2030,7,WIND,210.8524523,2030-07-01
Baseline,BRIDGE,w17,2030,8,BIOENERGY,84.60005493,2030-08-01
Baseline,BRIDGE,w17,2030,8,DIESEL,0,2030-08-01
Baseline,BRIDGE,w17,2030,8,FUEL OIL,106.5141984,2030-08-01
Baseline,BRIDGE,w17,2030,8,GAS,62.0624231,2030-08-01
Baseline,BRIDGE,w17,2030,8,GEOTHERMAL,0,2030-08-01
Baseline,BRIDGE,w17,2030,8,HYDRO,3196.644363,2030-08-01
Baseline,BRIDGE,w17,2030,8,IMPORTS,0,2030-08-01
Baseline,BRIDGE,w17,2030,8,NUCLEAR,0,2030-08-01
Baseline,BRIDGE,w17,2030,8,PV,358.882734,2030-08-01
Baseline,BRIDGE,w17,2030,8,WIND,240.0929178,2030-08-01
Baseline,BRIDGE,w17,2030,9,BIOENERGY,92.54397707,2030-09-01
Baseline,BRIDGE,w17,2030,9,DIESEL,0,2030-09-01
Baseline,BRIDGE,w17,2030,9,FUEL OIL,247.2922071,2030-09-01
Baseline,BRIDGE,w17,2030,9,GAS,61.63046393,2030-09-01
Baseline,BRIDGE,w17,2030,9,GEOTHERMAL,0,2030-09-01
Baseline,BRIDGE,w17,2030,9,HYDRO,3160.682933,2030-09-01
Baseline,BRIDGE,w17,2030,9,IMPORTS,0,2030-09-01
Baseline,BRIDGE,w17,2030,9,NUCLEAR,0,2030-09-01
Baseline,BRIDGE,w17,2030,9,PV,365.2469924,2030-09-01
Baseline,BRIDGE,w17,2030,9,WIND,216.0237988,2030-09-01
Baseline,BRIDGE,w17,2030,10,BIOENERGY,89.12932952,2030-10-01
Baseline,BRIDGE,w17,2030,10,DIESEL,0,2030-10-01
Baseline,BRIDGE,w17,2030,10,FUEL OIL,71.86713719,2030-10-01
Baseline,BRIDGE,w17,2030,10,GAS,0,2030-10-01
Baseline,BRIDGE,w17,2030,10,GEOTHERMAL,0,2030-10-01
Baseline,BRIDGE,w17,2030,10,HYDRO,3389.842099,2030-10-01
Baseline,BRIDGE,w17,2030,10,IMPORTS,0,2030-10-01
Baseline,BRIDGE,w17,2030,10,NUCLEAR,0,2030-10-01
Baseline,BRIDGE,w17,2030,10,PV,356.7288767,2030-10-01
Baseline,BRIDGE,w17,2030,10,WIND,249.430295,2030-10-01
Baseline,BRIDGE,w17,2030,11,BIOENERGY,90.00351963,2030-11-01
Baseline,BRIDGE,w17,2030,11,DIESEL,0,2030-11-01
Baseline,BRIDGE,w17,2030,11,FUEL OIL,232.7670601,2030-11-01
Baseline,BRIDGE,w17,2030,11,GAS,62.93543745,2030-11-01
Baseline,BRIDGE,w17,2030,11,GEOTHERMAL,0,2030-11-01
Baseline,BRIDGE,w17,2030,11,HYDRO,3280.276307,2030-11-01
Baseline,BRIDGE,w17,2030,11,IMPORTS,0,2030-11-01
Baseline,BRIDGE,w17,2030,11,NUCLEAR,0,2030-11-01
Baseline,BRIDGE,w17,2030,11,PV,370.8340841,2030-11-01
Baseline,BRIDGE,w17,2030,11,WIND,204.3030362,2030-11-01
Baseline,BRIDGE,w17,2030,12,BIOENERGY,89.9848434,2030-12-01
Baseline,BRIDGE,w17,2030,12,DIESEL,0,2030-12-01
Baseline,BRIDGE,w17,2030,12,FUEL OIL,384.9172075,2030-12-01
Baseline,BRIDGE,w17,2030,12,GAS,63.10952315,2030-12-01
Baseline,BRIDGE,w17,2030,12,GEOTHERMAL,0,2030-12-01
Baseline,BRIDGE,w17,2030,12,HYDRO,3215.852182,2030-12-01
Baseline,BRIDGE,w17,2030,12,IMPORTS,0,2030-12-01
Baseline,BRIDGE,w17,2030,12,NUCLEAR,0,2030-12-01
Baseline,BRIDGE,w17,2030,12,PV,352.6877364,2030-12-01
Baseline,BRIDGE,w17,2030,12,WIND,235.9636895,2030-12-01
Baseline,BRIDGE,w17,2031,1,BIOENERGY,85.78563777,2031-01-01
Baseline,BRIDGE,w17,2031,1,DIESEL,0,2031-01-01
Baseline,BRIDGE,w17,2031,1,FUEL OIL,343.0600492,2031-01-01
Baseline,BRIDGE,w17,2031,1,GAS,64.2140528,2031-01-01
Baseline,BRIDGE,w17,2031,1,GEOTHERMAL,0,2031-01-01
Baseline,BRIDGE,w17,2031,1,HYDRO,3169.973109,2031-01-01
Baseline,BRIDGE,w17,2031,1,IMPORTS,0,2031-01-01
Baseline,BRIDGE,w17,2031,1,NUCLEAR,0,2031-01-01
Baseline,BRIDGE,w17,2031,1,PV,334.7259322,2031-01-01
Baseline,BRIDGE,w17,2031,1,WIND,323.7237622,2031-01-01
Baseline,BRIDGE,w17,2031,2,BIOENERGY,35.93460711,2031-02-01
Baseline,BRIDGE,w17,2031,2,DIESEL,0,2031-02-01
Baseline,BRIDGE,w17,2031,2,FUEL OIL,95.09218039,2031-02-01
Baseline,BRIDGE,w17,2031,2,GAS,36.00717562,2031-02-01
Baseline,BRIDGE,w17,2031,2,GEOTHERMAL,0,2031-02-01
Baseline,BRIDGE,w17,2031,2,HYDRO,3468.610393,2031-02-01
Baseline,BRIDGE,w17,2031,2,IMPORTS,0,2031-02-01
Baseline,BRIDGE,w17,2031,2,NUCLEAR,0,2031-02-01
Baseline,BRIDGE,w17,2031,2,PV,351.6903039,2031-02-01
Baseline,BRIDGE,w17,2031,2,WIND,312.5442832,2031-02-01
Baseline,BRIDGE,w17,2031,3,BIOENERGY,0,2031-03-01
Baseline,BRIDGE,w17,2031,3,DIESEL,0,2031-03-01
Baseline,BRIDGE,w17,2031,3,FUEL OIL,0,2031-03-01
Baseline,BRIDGE,w17,2031,3,GAS,0,2031-03-01
Baseline,BRIDGE,w17,2031,3,GEOTHERMAL,0,2031-03-01
Baseline,BRIDGE,w17,2031,3,HYDRO,3798.226798,2031-03-01
Baseline,BRIDGE,w17,2031,3,IMPORTS,0,2031-03-01
Baseline,BRIDGE,w17,2031,3,NUCLEAR,0,2031-03-01
Baseline,BRIDGE,w17,2031,3,PV,294.7665595,2031-03-01
Baseline,BRIDGE,w17,2031,3,WIND,281.8346938,2031-03-01
Baseline,BRIDGE,w17,2031,4,BIOENERGY,0,2031-04-01
Baseline,BRIDGE,w17,2031,4,DIESEL,0,2031-04-01
Baseline,BRIDGE,w17,2031,4,FUEL OIL,0,2031-04-01
Baseline,BRIDGE,w17,2031,4,GAS,0,2031-04-01
Baseline,BRIDGE,w17,2031,4,GEOTHERMAL,0,2031-04-01
Baseline,BRIDGE,w17,2031,4,HYDRO,3805.935456,2031-04-01
Baseline,BRIDGE,w17,2031,4,IMPORTS,0,2031-04-01
Baseline,BRIDGE,w17,2031,4,NUCLEAR,0,2031-04-01
Baseline,BRIDGE,w17,2031,4,PV,297.6088444,2031-04-01
Baseline,BRIDGE,w17,2031,4,WIND,293.5263179,2031-04-01
Baseline,BRIDGE,w17,2031,5,BIOENERGY,0,2031-05-01
Baseline,BRIDGE,w17,2031,5,DIESEL,0,2031-05-01
Baseline,BRIDGE,w17,2031,5,FUEL OIL,0,2031-05-01
Baseline,BRIDGE,w17,2031,5,GAS,0,2031-05-01
Baseline,BRIDGE,w17,2031,5,GEOTHERMAL,0,2031-05-01
Baseline,BRIDGE,w17,2031,5,HYDRO,3795.135238,2031-05-01
Baseline,BRIDGE,w17,2031,5,IMPORTS,0,2031-05-01
Baseline,BRIDGE,w17,2031,5,NUCLEAR,0,2031-05-01
Baseline,BRIDGE,w17,2031,5,PV,293.4310793,2031-05-01
Baseline,BRIDGE,w17,2031,5,WIND,286.7402298,2031-05-01
Baseline,BRIDGE,w17,2031,6,BIOENERGY,0,2031-06-01
Baseline,BRIDGE,w17,2031,6,DIESEL,0,2031-06-01
Baseline,BRIDGE,w17,2031,6,FUEL OIL,0,2031-06-01
Baseline,BRIDGE,w17,2031,6,GAS,0,2031-06-01
Baseline,BRIDGE,w17,2031,6,GEOTHERMAL,0,2031-06-01
Baseline,BRIDGE,w17,2031,6,HYDRO,3687.109229,2031-06-01
Baseline,BRIDGE,w17,2031,6,IMPORTS,0,2031-06-01
Baseline,BRIDGE,w17,2031,6,NUCLEAR,0,2031-06-01
Baseline,BRIDGE,w17,2031,6,PV,298.7279497,2031-06-01
Baseline,BRIDGE,w17,2031,6,WIND,293.1956594,2031-06-01
Baseline,BRIDGE,w17,2031,7,BIOENERGY,0,2031-07-01
Baseline,BRIDGE,w17,2031,7,DIESEL,0,2031-07-01
Baseline,BRIDGE,w17,2031,7,FUEL OIL,0,2031-07-01
Baseline,BRIDGE,w17,2031,7,GAS,0,2031-07-01
Baseline,BRIDGE,w17,2031,7,GEOTHERMAL,0,2031-07-01
Baseline,BRIDGE,w17,2031,7,HYDRO,3625.621483,2031-07-01
Baseline,BRIDGE,w17,2031,7,IMPORTS,0,2031-07-01
Baseline,BRIDGE,w17,2031,7,NUCLEAR,0,2031-07-01
Baseline,BRIDGE,w17,2031,7,PV,289.8298123,2031-07-01
Baseline,BRIDGE,w17,2031,7,WIND,306.8530219,2031-07-01
Baseline,BRIDGE,w17,2031,8,BIOENERGY,87.15841576,2031-08-01
Baseline,BRIDGE,w17,2031,8,DIESEL,0,2031-08-01
Baseline,BRIDGE,w17,2031,8,FUEL OIL,156.6610465,2031-08-01
Baseline,BRIDGE,w17,2031,8,GAS,63.78117511,2031-08-01
Baseline,BRIDGE,w17,2031,8,GEOTHERMAL,0,2031-08-01
Baseline,BRIDGE,w17,2031,8,HYDRO,3198.944704,2031-08-01
Baseline,BRIDGE,w17,2031,8,IMPORTS,0,2031-08-01
Baseline,BRIDGE,w17,2031,8,NUCLEAR,0,2031-08-01
Baseline,BRIDGE,w17,2031,8,PV,357.638427,2031-08-01
Baseline,BRIDGE,w17,2031,8,WIND,346.5647903,2031-08-01
Baseline,BRIDGE,w17,2031,9,BIOENERGY,88.7231892,2031-09-01
Baseline,BRIDGE,w17,2031,9,DIESEL,0,2031-09-01
Baseline,BRIDGE,w17,2031,9,FUEL OIL,252.9451539,2031-09-01
Baseline,BRIDGE,w17,2031,9,GAS,63.72924616,2031-09-01
Baseline,BRIDGE,w17,2031,9,GEOTHERMAL,0,2031-09-01
Baseline,BRIDGE,w17,2031,9,HYDRO,3225.298803,2031-09-01
Baseline,BRIDGE,w17,2031,9,IMPORTS,0,2031-09-01
Baseline,BRIDGE,w17,2031,9,NUCLEAR,0,2031-09-01
Baseline,BRIDGE,w17,2031,9,PV,349.9807661,2031-09-01
Baseline,BRIDGE,w17,2031,9,WIND,328.480029,2031-09-01
Baseline,BRIDGE,w17,2031,10,BIOENERGY,90.16108084,2031-10-01
Baseline,BRIDGE,w17,2031,10,DIESEL,0,2031-10-01
Baseline,BRIDGE,w17,2031,10,FUEL OIL,139.910296,2031-10-01
Baseline,BRIDGE,w17,2031,10,GAS,63.64166206,2031-10-01
Baseline,BRIDGE,w17,2031,10,GEOTHERMAL,0,2031-10-01
Baseline,BRIDGE,w17,2031,10,HYDRO,3327.220336,2031-10-01
Baseline,BRIDGE,w17,2031,10,IMPORTS,0,2031-10-01
Baseline,BRIDGE,w17,2031,10,NUCLEAR,0,2031-10-01
Baseline,BRIDGE,w17,2031,10,PV,359.602205,2031-10-01
Baseline,BRIDGE,w17,2031,10,WIND,342.7420677,2031-10-01
Baseline,BRIDGE,w17,2031,11,BIOENERGY,92.15396209,2031-11-01
Baseline,BRIDGE,w17,2031,11,DIESEL,0,2031-11-01
Baseline,BRIDGE,w17,2031,11,FUEL OIL,202.8698706,2031-11-01
Baseline,BRIDGE,w17,2031,11,GAS,63.97005171,2031-11-01
Baseline,BRIDGE,w17,2031,11,GEOTHERMAL,0,2031-11-01
Baseline,BRIDGE,w17,2031,11,HYDRO,3349.940201,2031-11-01
Baseline,BRIDGE,w17,2031,11,IMPORTS,0,2031-11-01
Baseline,BRIDGE,w17,2031,11,NUCLEAR,0,2031-11-01
Baseline,BRIDGE,w17,2031,11,PV,359.4926912,2031-11-01
Baseline,BRIDGE,w17,2031,11,WIND,342.3374462,2031-11-01
Baseline,BRIDGE,w17,2031,12,BIOENERGY,90.76009125,2031-12-01
Baseline,BRIDGE,w17,2031,12,DIESEL,0,2031-12-01
Baseline,BRIDGE,w17,2031,12,FUEL OIL,344.2899069,2031-12-01
Baseline,BRIDGE,w17,2031,12,GAS,61.20091237,2031-12-01
Baseline,BRIDGE,w17,2031,12,GEOTHERMAL,0,2031-12-01
Baseline,BRIDGE,w17,2031,12,HYDRO,3306.939817,2031-12-01
Baseline,BRIDGE,w17,2031,12,IMPORTS,0,2031-12-01
Baseline,BRIDGE,w17,2031,12,NUCLEAR,0,2031-12-01
Baseline,BRIDGE,w17,2031,12,PV,379.5030105,2031-12-01
Baseline,BRIDGE,w17,2031,12,WIND,333.5220516,2031-12-01
Baseline,BRIDGE,w17,2032,1,BIOENERGY,67.85274578,2032-01-01
Baseline,BRIDGE,w17,2032,1,DIESEL,0,2032-01-01
Baseline,BRIDGE,w17,2032,1,FUEL OIL,94.60796569,2032-01-01
Baseline,BRIDGE,w17,2032,1,GAS,35.05684957,2032-01-01
Baseline,BRIDGE,w17,2032,1,GEOTHERMAL,0,2032-01-01
Baseline,BRIDGE,w17,2032,1,HYDRO,3366.23385,2032-01-01
Baseline,BRIDGE,w17,2032,1,IMPORTS,0,2032-01-01
Baseline,BRIDGE,w17,2032,1,NUCLEAR,0,2032-01-01
Baseline,BRIDGE,w17,2032,1,PV,537.0718387,2032-01-01
Baseline,BRIDGE,w17,2032,1,WIND,393.5185946,2032-01-01
Baseline,BRIDGE,w17,2032,2,BIOENERGY,89.86976034,2032-02-01
Baseline,BRIDGE,w17,2032,2,DIESEL,0,2032-02-01
Baseline,BRIDGE,w17,2032,2,FUEL OIL,215.0359769,2032-02-01
Baseline,BRIDGE,w17,2032,2,GAS,63.02138174,2032-02-01
Baseline,BRIDGE,w17,2032,2,GEOTHERMAL,0,2032-02-01
Baseline,BRIDGE,w17,2032,2,HYDRO,3193.040769,2032-02-01
Baseline,BRIDGE,w17,2032,2,IMPORTS,0,2032-02-01
Baseline,BRIDGE,w17,2032,2,NUCLEAR,0,2032-02-01
Baseline,BRIDGE,w17,2032,2,PV,526.4641006,2032-02-01
Baseline,BRIDGE,w17,2032,2,WIND,384.4421124,2032-02-01
Baseline,BRIDGE,w17,2032,3,BIOENERGY,0,2032-03-01
Baseline,BRIDGE,w17,2032,3,DIESEL,0,2032-03-01
Baseline,BRIDGE,w17,2032,3,FUEL OIL,0,2032-03-01
Baseline,BRIDGE,w17,2032,3,GAS,0,2032-03-01
Baseline,BRIDGE,w17,2032,3,GEOTHERMAL,0,2032-03-01
Baseline,BRIDGE,w17,2032,3,HYDRO,3807.042008,2032-03-01
Baseline,BRIDGE,w17,2032,3,IMPORTS,0,2032-03-01
Baseline,BRIDGE,w17,2032,3,NUCLEAR,0,2032-03-01
Baseline,BRIDGE,w17,2032,3,PV,403.7503715,2032-03-01
Baseline,BRIDGE,w17,2032,3,WIND,339.0287932,2032-03-01
Baseline,BRIDGE,w17,2032,4,BIOENERGY,0,2032-04-01
Baseline,BRIDGE,w17,2032,4,DIESEL,0,2032-04-01
